cluster_id,trial_index,completion_rate,destroyed_value,total_value,surviving_attack_uavs,mean_hit_probability,distance_consumption
2,246,0.0,0.0,2.0,0.0,0.0,0.0
2,247,1.0,2.0,2.0,1.0,0.650874922754325,1.0
2,248,0.0,0.0,2.0,1.0,0.5697617552543385,1.0
2,249,0.0,0.0,2.0,0.0,0.0,0.0
2,250,1.0,2.0,2.0,1.0,0.6050500174186422,1.0
2,251,1.0,2.0,2.0,1.0,0.6466327195090735,1.0
2,252,1.0,2.0,2.0,1.0,0.5029639634564613,1.0
2,253,1.0,2.0,2.0,1.0,0.6909544283584771,1.0
2,254,1.0,2.0,2.0,1.0,0.6065052078539303,1.0
2,255,1.0,2.0,2.0,1.0,0.5602216980554584,1.0
2,256,1.0,2.0,2.0,1.0,0.594605736506714,1.0
2,257,0.0,0.0,2.0,1.0,0.6214862845700542,1.0
2,258,0.0,0.0,2.0,0.0,0.0,0.0
2,259,1.0,2.0,2.0,1.0,0.8043011365567894,1.0
2,260,1.0,2.0,2.0,1.0,0.5269917649586714,1.0
2,261,0.0,0.0,2.0,1.0,0.544901505578714,1.0
2,262,0.0,0.0,2.0,1.0,0.5710663689024238,1.0
2,263,1.0,2.0,2.0,1.0,0.5858747172453233,1.0
2,264,0.0,0.0,2.0,1.0,0.5886006810872529,1.0
2,265,0.0,0.0,2.0,1.0,0.5976531718550305,1.0
2,266,0.0,0.0,2.0,1.0,0.5741951970818759,1.0
2,267,0.0,0.0,2.0,1.0,0.5648212016660084,1.0
2,268,1.0,2.0,2.0,1.0,0.6919132198718754,1.0
2,269,0.0,0.0,2.0,1.0,0.5543498051308371,1.0
2,270,0.0,0.0,2.0,1.0,0.5461896483817158,1.0
2,271,0.0,0.0,2.0,0.0,0.0,0.0
2,272,1.0,2.0,2.0,1.0,0.5510281365072265,1.0
2,273,1.0,2.0,2.0,1.0,0.6182483434868477,1.0
2,274,0.0,0.0,2.0,0.0,0.0,0.0
2,275,1.0,2.0,2.0,1.0,0.6161443611059502,1.0
2,276,1.0,2.0,2.0,1.0,0.6290205792846119,1.0
2,277,1.0,2.0,2.0,1.0,0.6238465013169064,1.0
2,278,0.0,0.0,2.0,1.0,0.545508529925832,1.0
2,279,0.0,0.0,2.0,1.0,0.5992222828227934,1.0
2,280,1.0,2.0,2.0,1.0,0.6051842290338701,1.0
2,281,1.0,2.0,2.0,1.0,0.5939184341945597,1.0
2,282,1.0,2.0,2.0,1.0,0.6185026904581141,1.0
2,283,0.0,0.0,2.0,0.0,0.0,0.0
2,284,1.0,2.0,2.0,1.0,0.6178033154706212,1.0
2,285,1.0,2.0,2.0,1.0,0.5950094892196871,1.0
2,286,0.0,0.0,2.0,1.0,0.6270756431463012,1.0
2,287,1.0,2.0,2.0,1.0,0.6380117671406231,1.0
2,288,0.0,0.0,2.0,1.0,0.6609153180927403,1.0
2,289,1.0,2.0,2.0,1.0,0.7057555014665182,1.0
2,290,1.0,2.0,2.0,1.0,0.6758860663226889,1.0
2,291,0.0,0.0,2.0,1.0,0.6160510932200975,1.0
2,292,0.0,0.0,2.0,1.0,0.5858740013797817,1.0
2,293,0.0,0.0,2.0,1.0,0.6775858560713519,1.0
2,294,1.0,2.0,2.0,1.0,0.653508026424599,1.0
2,295,0.0,0.0,2.0,0.0,0.0,0.0
2,296,1.0,2.0,2.0,1.0,0.5761727148760677,1.0
2,297,1.0,2.0,2.0,1.0,0.6000290278142962,1.0
2,298,1.0,2.0,2.0,1.0,0.5983554727927387,1.0
2,299,0.0,0.0,2.0,1.0,0.543087840919013,1.0
