time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
1380.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-23.738040515297687, -29600.00513307491], 1: [1.2019081923646833, -29600.000378692614], 2: [26.913687142702152, -29600.00269074083]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1410.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-24.488435406163553, -27200.005251625244], 1: [1.185578083309732, -27200.000379028257], 2: [27.44745998642994, -27200.002750509557]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1440.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-25.23883029702942, -24800.00537017558], 1: [1.1692479742547808, -24800.000379363897], 2: [27.981232830157737, -24800.00281027829]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1470.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-25.989225187895286, -22400.005488725914], 1: [1.1529178651998295, -22400.000379699537], 2: [28.515005673885533, -22400.00287004702]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1500.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-26.739620078761153, -20000.00560727625], 1: [1.1365877561448783, -20000.00038003518], 2: [29.048778517613325, -20000.00292981575]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1530.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-27.49001496962702, -17600.005725826584], 1: [1.120257647089927, -17600.000380370824], 2: [29.582551361341118, -17600.00298958448]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1560.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-28.240409860492882, -15200.00584437692], 1: [1.1039275380349758, -15200.000380706464], 2: [30.116324205068913, -15200.00304935321]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1590.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-28.990804751358752, -12800.005962927253], 1: [1.0875974289800245, -12800.000381042104], 2: [30.65009704879671, -12800.00310912194]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1620.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-29.74119964222462, -10400.006081477586], 1: [1.071267319925073, -10400.000381377744], 2: [31.183869892524502, -10400.003168890671]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1650.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-30.491594533090485, -8000.006200027921], 1: [1.054937210870122, -8000.000381713386], 2: [31.717642736252294, -8000.003228659401]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1680.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-31.241989423956348, -5600.006318578255], 1: [1.0386071018151706, -5600.0003820490265], 2: [32.25141557998009, -5600.003288428132]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1710.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-31.992384314822218, -3200.006437128589], 1: [1.0222769927602193, -3200.000382384668], 2: [32.78518842370788, -3200.003348196861]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1740.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {0: 'en_route', 1: 'en_route', 2: 'en_route'}, 'cluster_positions': {0: [-32.74277920568808, -800.006555678923], 1: [1.005946883705268, -800.0003827203091], 2: [33.31896126743568, -800.0034079655916]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1770.0,[],2,"[2, 6, 17]",[3],[11],16,40,1,3,"{'destroyed_this_step': [17, 2, 6], 'cluster_status': {0: 'striking', 1: 'completed', 2: 'striking'}, 'cluster_positions': {0: [-33.0, 22.666666666666668], 1: [1.0, 74.0], 2: [33.5, 14.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
1800.0,[],2,"[1, 2, 6, 9, 17]",[3],[11],14,40,2,3,"{'destroyed_this_step': [1, 9], 'cluster_status': {0: 'striking', 1: 'completed', 2: 'completed'}, 'cluster_positions': {0: [-33.0, 22.666666666666668], 1: [1.0, 74.0], 2: [33.5, 14.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
1830.0,[],2,"[1, 2, 6, 9, 11, 17]",[3],[11],13,40,3,3,"{'destroyed_this_step': [11], 'cluster_status': {0: 'completed', 1: 'completed', 2: 'completed'}, 'cluster_positions': {0: [-33.0, 22.666666666666668], 1: [1.0, 74.0], 2: [33.5, 14.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
