time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
810.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-10.286386092060237, -75200.0024962221], 0: [14.513868420285235, -75200.00192731032], 2: [4.186476257339279, -75200.00040234828]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
840.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-11.011070171733191, -72800.00260687136], 0: [15.119695967794767, -72800.00200389256], 2: [4.084880182137469, -72800.00040553507]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
870.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-11.73575425140615, -70400.00271752062], 0: [15.7255235153043, -70400.00208047479], 2: [3.983284106935659, -70400.00040872185]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
900.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-12.460438331079104, -68000.00282816988], 0: [16.33135106281383, -68000.00215705702], 2: [3.881688031733849, -68000.00041190864]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
930.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-13.185122410752061, -65600.00293881913], 0: [16.937178610323365, -65600.00223363926], 2: [3.780091956532039, -65600.00041509543]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
960.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-13.909806490425016, -63200.00304946838], 0: [17.5430061578329, -63200.00231022149], 2: [3.678495881330229, -63200.00041828223]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
990.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-14.634490570097974, -60800.00316011763], 0: [18.14883370534243, -60800.002386803724], 2: [3.5768998061284187, -60800.00042146902]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1020.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-15.359174649770928, -58400.00327076688], 0: [18.75466125285196, -58400.00246338596], 2: [3.475303730926609, -58400.00042465581]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1050.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-16.083858729443886, -56000.00338141613], 0: [19.360488800361495, -56000.00253996819], 2: [3.373707655724799, -56000.0004278426]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1080.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-16.80854280911684, -53600.00349206538], 0: [19.96631634787103, -53600.002616550424], 2: [3.2721115805229886, -53600.00043102939]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1110.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-17.533226888789798, -51200.00360271463], 0: [20.57214389538056, -51200.00269313266], 2: [3.1705155053211787, -51200.000434216185]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1140.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-18.257910968462753, -48800.003713363876], 0: [21.17797144289009, -48800.00276971489], 2: [3.0689194301193687, -48800.000437402974]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1170.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-18.982595048135707, -46400.003824013125], 0: [21.783798990399625, -46400.002846297124], 2: [2.967323354917559, -46400.00044058976]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1200.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-19.707279127808665, -44000.003934662374], 0: [22.38962653790916, -44000.00292287936], 2: [2.865727279715749, -44000.00044377656]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1230.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-20.431963207481623, -41600.00404531162], 0: [22.99545408541869, -41600.00299946159], 2: [2.764131204513939, -41600.00044696336]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1260.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-21.156647287154577, -39200.00415596087], 0: [23.60128163292822, -39200.003076043824], 2: [2.662535129312129, -39200.000450150146]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1290.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-21.88133136682753, -36800.00426661012], 0: [24.207109180437755, -36800.00315262606], 2: [2.560939054110319, -36800.000453336936]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1320.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-22.60601544650049, -34400.00437725937], 0: [24.81293672794729, -34400.00322920829], 2: [2.4593429789085093, -34400.00045652372]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1350.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-23.330699526173447, -32000.00448790862], 0: [25.41876427545682, -32000.003305790524], 2: [2.3577469037066994, -32000.00045971051]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1380.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-24.0553836058464, -29600.00459855787], 0: [26.02459182296635, -29600.003382372757], 2: [2.2561508285048895, -29600.0004628973]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1410.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-24.780067685519356, -27200.004709207118], 0: [26.630419370475884, -27200.00345895499], 2: [2.15455475330308, -27200.00046608409]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1440.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-25.504751765192314, -24800.004819856367], 0: [27.23624691798542, -24800.003535537224], 2: [2.0529586781012696, -24800.00046927088]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1470.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-26.22943584486527, -22400.004930505616], 0: [27.842074465494953, -22400.003612119457], 2: [1.9513626028994597, -22400.00047245767]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1500.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-26.954119924538226, -20000.005041154865], 0: [28.447902013004487, -20000.00368870169], 2: [1.8497665276976498, -20000.000475644458]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1530.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-27.67880400421118, -17600.005151804115], 0: [29.05372956051402, -17600.003765283924], 2: [1.74817045249584, -17600.000478831247]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1560.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-28.403488083884138, -15200.005262453364], 0: [29.659557108023556, -15200.003841866157], 2: [1.64657437729403, -15200.000482018037]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1590.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-29.128172163557096, -12800.005373102616], 0: [30.26538465553309, -12800.003918448389], 2: [1.54497830209222, -12800.000485204826]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1620.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-29.85285624323005, -10400.005483751866], 0: [30.871212203042624, -10400.003995030622], 2: [1.4433822268904102, -10400.000488391615]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1650.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-30.577540322903005, -8000.005594401117], 0: [31.47703975055216, -8000.004071612855], 2: [1.3417861516886005, -8000.000491578405]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1680.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-31.302224402575966, -5600.005705050368], 0: [32.08286729806169, -5600.0041481950875], 2: [1.2401900764867906, -5600.000494765194]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1710.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-32.02690848224892, -3200.005815699619], 0: [32.68869484557123, -3200.0042247773204], 2: [1.138594001284981, -3200.0004979519836]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1740.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-32.75159256192188, -800.0059263488693], 0: [33.29452239308076, -800.0043013595532], 2: [1.036997926083171, -800.0005011387732]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1770.0,[],2,"[1, 2, 6]",[3],[11],16,40,1,3,"{'destroyed_this_step': [1, 6, 2], 'cluster_status': {1: 'striking', 0: 'striking', 2: 'completed'}, 'cluster_positions': {1: [-33.0, 22.666666666666668], 0: [33.5, 14.0], 2: [1.0, 74.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
1800.0,[],2,"[1, 2, 6, 9, 17]",[3],[11],14,40,2,3,"{'destroyed_this_step': [17, 9], 'cluster_status': {1: 'striking', 0: 'completed', 2: 'completed'}, 'cluster_positions': {1: [-33.0, 22.666666666666668], 0: [33.5, 14.0], 2: [1.0, 74.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
1830.0,[],2,"[1, 2, 6, 9, 11, 17]",[3],[11],13,40,3,3,"{'destroyed_this_step': [11], 'cluster_status': {1: 'completed', 0: 'completed', 2: 'completed'}, 'cluster_positions': {1: [-33.0, 22.666666666666668], 0: [33.5, 14.0], 2: [1.0, 74.0]}, 'uav_status_counts': {'en_route': 3, 'available': 34, 'damaged': 1, 'striking': 3}}"
