episode,cluster_id,ordered_target_ids,total_path_distance,total_reward,num_steps,num_updates,mean_loss,random_action_count,greedy_action_count,random_action_ratio,invalid_or_no_action_count,done,is_best_episode,epsilon_after_episode,best_reward_so_far,global_env_steps,replay_buffer_size,latest_checkpoint_path,best_checkpoint_path,extra
1668,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0014528780884575099,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6672,6672,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1669,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0007075320318108425,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6676,6676,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1670,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0010940562060568482,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6680,6680,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1671,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0011678919836413115,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6684,6684,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1672,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0005218550650170073,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6688,6688,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1673,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0016302925650961697,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6692,6692,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1674,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0016098797786980867,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6696,6696,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1675,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0030361508979694918,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6700,6700,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1676,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.005520127771887928,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6704,6704,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1677,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.002691473375307396,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6708,6708,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1678,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0026329633546993136,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6712,6712,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1679,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0034138125483877957,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6716,6716,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1680,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.003680152236483991,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6720,6720,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1681,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.0030930181383155286,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6724,6724,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1682,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0034401818411424756,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6728,6728,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1683,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0028791335644200444,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6732,6732,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1684,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.002512031569494866,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6736,6736,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1685,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002848962030839175,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6740,6740,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1686,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0027982458705082536,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6744,6744,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1687,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0024365950375795364,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6748,6748,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1688,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0020105172006879,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6752,6752,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1689,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.001969637378351763,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6756,6756,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1690,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0014734052529092878,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6760,6760,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1691,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0014151370851323009,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6764,6764,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1692,4,"[17, 20, 19, 18]",170.67585144740272,20.153977949194896,4,4,0.0013971251610200852,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6768,6768,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1693,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0014340090565383434,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6772,6772,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1694,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0023608941701240838,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6776,6776,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1695,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0016418688173871487,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6780,6780,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1696,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0014439822116401047,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6784,6784,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1697,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0020729408715851605,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6788,6788,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1698,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0023663777974434197,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6792,6792,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1699,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.00293405624688603,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6796,6796,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1700,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.003120364766800776,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6800,6800,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1701,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.006273447070270777,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6804,6804,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1702,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.008569281199015677,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6808,6808,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1703,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.007290549692697823,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6812,6812,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1704,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.004667802480980754,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6816,6816,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1705,4,"[18, 17, 20, 19]",226.09088850786196,17.504009638393,4,4,0.003766887850360945,2,2,0.5,0,True,False,0.050000000000000044,30.135987974687502,6820,6820,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1706,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0034504292416386306,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6824,6824,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1707,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0013315375545062125,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6828,6828,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1708,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0018659896159078926,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6832,6832,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1709,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0016963218804448843,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6836,6836,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1710,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0013478933979058638,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6840,6840,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1711,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0024651080602779984,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6844,6844,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1712,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.003220418293494731,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6848,6848,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1713,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.003222928469767794,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6852,6852,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1714,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.0032199599663726985,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6856,6856,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1715,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.002073353884043172,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6860,6860,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1716,4,"[19, 17, 20, 18]",193.25430480962262,20.112843240011067,4,4,0.0020616219262592494,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6864,6864,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1717,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0029343534260988235,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6868,6868,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1718,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0028275063377805054,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6872,6872,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1719,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.00204022487741895,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6876,6876,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1720,2,"[10, 12, 9, 11]",205.11603076518864,17.944549681546867,4,4,0.0019384061743039638,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6880,6880,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1721,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.003375448635779321,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6884,6884,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1722,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0015036126715131104,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6888,6888,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1723,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0013102510856697336,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6892,6892,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1724,3,"[15, 14, 16, 13]",127.77947310830064,24.393920000598463,4,4,0.001370233134366572,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6896,6896,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1725,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0018124314374290407,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6900,6900,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1726,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0020192477968521416,2,2,0.5,0,True,False,0.050000000000000044,30.135987974687502,6904,6904,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1727,4,"[20, 17, 19, 18]",163.52770884030468,20.317524759490777,4,4,0.0011463241971796378,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6908,6908,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1728,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0014231126406230032,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6912,6912,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1729,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0011885896528838202,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6916,6916,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1730,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0019163528850185685,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6920,6920,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1731,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0017756942397681996,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6924,6924,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1732,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.001223751256475225,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6928,6928,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1733,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0016891678387764841,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6932,6932,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1734,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0017914051713887602,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6936,6936,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1735,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0016411406104452908,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6940,6940,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1736,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0011215389822609723,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6944,6944,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1737,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0012477229756768793,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6948,6948,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1738,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.001416534068994224,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6952,6952,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1739,0,"[4, 2, 3, 1]",184.447053556711,21.064568425993755,4,4,0.001709137432044372,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6956,6956,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1740,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.000896452838787809,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6960,6960,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1741,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.0010834549029823393,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6964,6964,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1742,3,"[14, 15, 13, 16]",111.82161863567384,25.152774105723537,4,4,0.0007841609040042385,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6968,6968,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1743,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0013854235876351595,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6972,6972,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1744,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0006565193179994822,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6976,6976,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1745,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0006268089709919877,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,6980,6980,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1746,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0005476073711179197,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6984,6984,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1747,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0006925956404302269,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6988,6988,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1748,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.0007179038075264543,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6992,6992,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1749,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.0007651788910152391,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,6996,6996,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1750,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0008295295192510821,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7000,7000,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1751,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.002001352288061753,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7004,7004,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1752,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.002283314854139462,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7008,7008,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1753,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0018606827652547508,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7012,7012,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1754,1,"[5, 6, 7, 8]",176.18593953275735,28.57149701761014,4,4,0.001588438724866137,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7016,7016,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1755,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0028379595605656505,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7020,7020,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1756,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.003165071306284517,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7024,7024,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1757,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002932298113591969,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7028,7028,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1758,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.002203291849582456,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7032,7032,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1759,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0021003079891670495,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7036,7036,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1760,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,0.0032513277255930007,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7040,7040,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1761,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002030272764386609,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7044,7044,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1762,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.0019548156851669773,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7048,7048,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1763,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.002246635966002941,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7052,7052,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1764,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.0017968259926419705,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7056,7056,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1765,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.001898334186989814,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7060,7060,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1766,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.0021980254678055644,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7064,7064,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1767,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0015518859727308154,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7068,7068,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1768,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.0022770438226871192,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7072,7072,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1769,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0016815945564303547,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7076,7076,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1770,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.0021529476944124326,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7080,7080,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1771,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002094987314194441,0,4,0.0,0,True,False,0.050000000000000044,30.135987974687502,7084,7084,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
1772,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.002519638743251562,1,3,0.25,0,True,False,0.050000000000000044,30.135987974687502,7088,7088,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
