time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
840.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [323.6147754108911, -72800.75275761756], 1: [42.69212145568473, -72800.00969472333], 0: [-431.96683942526823, -72801.43446076852]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
870.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [334.9743940132282, -70400.77964181821], 1: [43.98112579338774, -70400.01004096345], 0: [-447.6481948015674, -70401.48569151024]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
900.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [346.3340126155652, -68000.80652601882], 1: [45.27013013109079, -68000.01038720357], 0: [-463.3295501778666, -68001.53692225198]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
930.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [357.69363121790224, -65600.83341021945], 1: [46.55913446879381, -65600.01073344369], 0: [-479.0109055541659, -65601.5881529937]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
960.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [369.0532498202393, -63200.86029442009], 1: [47.84813880649683, -63200.011079683805], 0: [-494.6922609304651, -63201.63938373543]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
990.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [380.4128684225763, -60800.8871786207], 1: [49.13714314419984, -60800.01142592393], 0: [-510.37361630676435, -60801.69061447718]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1020.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [391.7724870249133, -58400.914062821335], 1: [50.426147481902866, -58400.01177216405], 0: [-526.0549716830635, -58401.741845218894]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1050.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [403.1321056272503, -56000.94094702195], 1: [51.71515181960591, -56000.01211840417], 0: [-541.7363270593629, -56001.79307596061]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1080.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [414.4917242295874, -53600.967831222595], 1: [53.004156157308934, -53600.012464644315], 0: [-557.417682435662, -53601.84430670233]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1110.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [425.8513428319244, -51200.99471542321], 1: [54.29316049501195, -51200.012810884444], 0: [-573.0990378119614, -51201.895537444056]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1140.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [437.21096143426143, -48801.02159962384], 1: [55.582164832715, -48800.013157124566], 0: [-588.7803931882604, -48801.94676818579]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1170.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [448.5705800365985, -46401.04848382446], 1: [56.871169170418014, -46400.01350336468], 0: [-604.4617485645598, -46401.997998927516]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1200.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [459.93019863893545, -44001.07536802508], 1: [58.16017350812105, -44000.0138496048], 0: [-620.1431039408587, -44002.04922966925]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1230.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [471.2898172412725, -41601.102252225704], 1: [59.44917784582409, -41600.014195844924], 0: [-635.8244593171581, -41602.10046041098]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1260.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [482.6494358436095, -39201.12913642632], 1: [60.7381821835271, -39200.01454208505], 0: [-651.5058146934572, -39202.15169115269]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1290.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [494.0090544459465, -36801.156020626964], 1: [62.02718652123012, -36800.0148883252], 0: [-667.1871700697567, -36802.202921894415]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1320.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [505.3686730482836, -34401.18290482759], 1: [63.31619085893317, -34400.01523456531], 0: [-682.8685254460556, -34402.254152636146]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1350.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [516.7282916506206, -32001.209789028217], 1: [64.60519519663619, -32000.015580805444], 0: [-698.5498808223551, -32002.305383377865]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1380.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [528.0879102529576, -29601.236673228846], 1: [65.89419953433921, -29600.015927045566], 0: [-714.2312361986545, -29602.35661411959]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1410.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [539.4475288552948, -27201.26355742947], 1: [67.18320387204227, -27200.01627328568], 0: [-729.9125915749536, -27202.40784486132]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1440.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [550.8071474576317, -24801.290441630103], 1: [68.47220820974528, -24800.016619525806], 0: [-745.5939469512531, -24802.459075603052]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1470.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [562.1667660599687, -22401.317325830725], 1: [69.76121254744831, -22400.01696576593], 0: [-761.275302327552, -22402.510306344782]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
1500.0,[],0,[],[],[],200,41,0,3,"{'destroyed_this_step': [], 'cluster_status': {2: 'en_route', 1: 'en_route', 0: 'en_route'}, 'cluster_positions': {2: [573.5263846623056, -20001.34421003136], 1: [71.05021688515133, -20000.017312006064], 0: [-776.9566577038515, -20002.561537086498]}, 'uav_status_counts': {'en_route': 30, 'available': 11}}"
