time,event_types,replanning_count,destroyed_target_ids,disappeared_target_ids,damaged_uav_ids,available_target_count,available_uav_count,completed_cluster_count,total_cluster_count,metadata
810.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-9.480537588846223, -75200.00288061859], 0: [14.916795289253018, -75200.00198266353], 2: [3.3679980931635236, -75200.00027539939]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
840.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-10.23093247971209, -72800.00299916892], 0: [15.509765863145534, -72800.00205619681], 2: [3.2924979814953854, -72800.00027699833]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
870.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-10.981327370577956, -70400.00311771926], 0: [16.102736437038047, -70400.0021297301], 2: [3.216997869827247, -70400.00027859726]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
900.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-11.731722261443823, -68000.0032362696], 0: [16.695707010930562, -68000.00220326339], 2: [3.141497758159108, -68000.0002801962]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
930.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-12.482117152309689, -65600.00335481993], 0: [17.288677584823077, -65600.00227679667], 2: [3.0659976464909695, -65600.00028179513]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
960.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-13.232512043175555, -63200.00347337026], 0: [17.881648158715592, -63200.00235032996], 2: [2.990497534822831, -63200.00028339407]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
990.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-13.982906934041422, -60800.00359192059], 0: [18.474618732608107, -60800.00242386325], 2: [2.9149974231546927, -60800.000284992995]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1020.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-14.733301824907288, -58400.00371047092], 0: [19.067589306500622, -58400.002497396534], 2: [2.8394973114865545, -58400.00028659192]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1050.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-15.483696715773153, -56000.003829021254], 0: [19.660559880393137, -56000.00257092982], 2: [2.763997199818416, -56000.00028819086]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
1080.0,[],2,[],[3],[11],19,40,0,3,"{'destroyed_this_step': [], 'cluster_status': {1: 'en_route', 0: 'en_route', 2: 'en_route'}, 'cluster_positions': {1: [-16.23409160663902, -53600.00394757159], 0: [20.253530454285652, -53600.00264446311], 2: [2.688497088150277, -53600.00028978978]}, 'uav_status_counts': {'en_route': 6, 'available': 34, 'damaged': 1}}"
